sp	chrom	w	n	norm	theta
tropicalis	III	8200000	39	0.700854700854701	0.000528338842363592
tropicalis	III	8220000	66	0.702564102564103	0.000883701765168182
tropicalis	III	8240000	190	0.704273504273504	0.00257395846279698
tropicalis	III	8260000	77	0.705982905982906	0.00103098539269621
tropicalis	III	8280000	125	0.707692307692308	0.0016736775855458
tropicalis	III	8300000	286	0.70940170940171	0.00382937431572879
tropicalis	III	8320000	44	0.711111111111111	0.000589134510112122
tropicalis	III	8340000	42	0.712820512820513	0.000562355668743389
tropicalis	III	8360000	90	0.714529914529915	0.00120504786159298
tropicalis	III	8380000	59	0.716239316239316	0.000789975820377618
tropicalis	III	8400000	58	0.717948717948718	0.000776586399693251
tropicalis	III	8420000	71	0.71965811965812	0.000950648868590014
tropicalis	III	8440000	36	0.721367521367521	0.00048201914463719
tropicalis	III	8460000	39	0.723076923076923	0.00052218740669029
tropicalis	III	8480000	70	0.724786324786325	0.000937259447905648
tropicalis	III	8500000	50	0.726495726495727	0.00066947103421832
tropicalis	III	8520000	145	0.728205128205128	0.00194146599923313
tropicalis	III	8540000	65	0.72991452991453	0.000870312344483816
tropicalis	III	8560000	62	0.731623931623932	0.000830144082430717
tropicalis	III	8580000	83	0.733333333333333	0.00112441343374816
tropicalis	III	8600000	135	0.735042735042735	0.00180757179238946
tropicalis	III	8620000	151	0.736752136752137	0.00204561962043339
tropicalis	III	8640000	91	0.738461538461539	0.00123279063218171
tropicalis	III	8660000	82	0.74017094017094	0.00109793249611805
tropicalis	III	8680000	48	0.741880341880342	0.000642692192849587
tropicalis	III	8700000	78	0.743589743589744	0.00105667768472718
tropicalis	III	8720000	66	0.745299145299145	0.000883701765168182
tropicalis	III	8740000	45	0.747008547008547	0.000602523930796488
tropicalis	III	8760000	60	0.748717948717949	0.000803365241061984
tropicalis	III	8780000	121	0.75042735042735	0.00163920512630755
tropicalis	III	8800000	120	0.752136752136752	0.00162565797650336
tropicalis	III	8820000	75	0.753846153846154	0.00100420655132748
tropicalis	III	8840000	94	0.755555555555556	0.0012734320815943
tropicalis	III	8860000	271	0.757264957264957	0.00367127759693675
tropicalis	III	8880000	116	0.758974358974359	0.0015531727993865
tropicalis	III	8900000	85	0.760683760683761	0.00113810075817114
tropicalis	III	8920000	116	0.762393162393162	0.00157146937728658
tropicalis	III	8940000	105	0.764102564102564	0.00140588917185847
tropicalis	III	8960000	97	0.765811965811966	0.00129877380638354
tropicalis	III	8980000	93	0.767521367521368	0.0012598849317901
tropicalis	III	9e+06	138	0.769230769230769	0.00186950667297886
tropicalis	III	9020000	91	0.770940170940171	0.00121843728227734
tropicalis	III	9040000	114	0.772649572649573	0.00152639395801777
tropicalis	III	9060000	126	0.774358974358974	0.00168706700623017
tropicalis	III	9080000	135	0.776068376068376	0.00182886522356628
tropicalis	III	9100000	202	0.777777777777778	0.00277064640766467
tropicalis	III	9120000	134	0.77948717948718	0.00181531807376208
tropicalis	III	9140000	128	0.781196581196581	0.0017138458475989
tropicalis	III	9160000	118	0.782905982905983	0.00159856367689497
tropicalis	III	9180000	118	0.784615384615385	0.00157995164075524
tropicalis	III	9200000	140	0.786324786324786	0.00189660097258725
tropicalis	III	9220000	122	0.788034188034188	0.0016335093234927
tropicalis	III	9240000	86	0.78974358974359	0.00115149017885551
tropicalis	III	9260000	90	0.791452991452991	0.00120504786159298
tropicalis	III	9280000	92	0.793162393162393	0.00123182670296171
tropicalis	III	9300000	73	0.794871794871795	0.000977427709958747
tropicalis	III	9320000	109	0.796581196581197	0.00149505177443292
tropicalis	III	9340000	199	0.798290598290598	0.0027656253504178
tropicalis	III	9360000	133	0.8	0.00182423748623466
tropicalis	III	9380000	169	0.801709401709402	0.0022894683169089
tropicalis	III	9400000	86	0.803418803418803	0.00115149017885551
tropicalis	III	9420000	91	0.805128205128205	0.00121843728227734
tropicalis	III	9440000	99	0.806837606837607	0.00134116783061527
tropicalis	III	9460000	111	0.808547008547009	0.00150373362826561
tropicalis	III	9480000	126	0.81025641025641	0.00170694087532853
tropicalis	III	9500000	129	0.811965811965812	0.00174758232474111
tropicalis	III	9520000	172	0.813675213675214	0.00230298035771102
tropicalis	III	9540000	592	0.815384615384615	0.00801991268408324
tropicalis	III	9560000	369	0.817094017094017	0.0049406962325312
tropicalis	III	9580000	98	0.818803418803419	0.00131216322706791
tropicalis	III	9600000	80	0.82051282051282	0.00107115365474931
tropicalis	III	9620000	76	0.822222222222222	0.00101759597201185
tropicalis	III	9640000	95	0.823931623931624	0.00127199496501481
tropicalis	III	9660000	139	0.825641025641026	0.00188305382278306
tropicalis	III	9680000	124	0.827350427350427	0.00167984657572014
tropicalis	III	9700000	91	0.829059829059829	0.00121843728227734
tropicalis	III	9720000	434	0.830769230769231	0.00587946301502048
tropicalis	III	9740000	252	0.832478632478633	0.00341388175065705
tropicalis	III	9760000	130	0.834188034188034	0.00176112947454531
tropicalis	III	9780000	132	0.835897435897436	0.00178822377415369
tropicalis	III	9800000	501	0.837606837606838	0.00687175173386139
tropicalis	III	9820000	1038	0.839316239316239	0.0146290328534944
tropicalis	III	9840000	825	0.841025641025641	0.0114655322316316
tropicalis	III	9860000	453	0.842735042735043	0.0064804862949156
tropicalis	III	9880000	697	0.844444444444445	0.00944236341352368
tropicalis	III	9900000	1037	0.846153846153846	0.0142235659641003
tropicalis	III	9920000	943	0.847863247863248	0.0129342552595435
tropicalis	III	9940000	1066	0.84957264957265	0.0146213320325274
tropicalis	III	9960000	1271	0.851282051282051	0.0179128138312056
tropicalis	III	9980000	674	0.852991452991453	0.00936699239287234
tropicalis	III	1e+07	1057	0.854700854700855	0.0144978873906018
tropicalis	III	10020000	953	0.856410256410256	0.0132444269293877
tropicalis	III	10040000	1311	0.858119658119658	0.0182197730371745
tropicalis	III	10060000	492	0.85982905982906	0.00666519770366377
tropicalis	III	10080000	174	0.861538461538462	0.00235720406592987
tropicalis	III	10100000	128	0.863247863247863	0.0017556571296093
tropicalis	III	10120000	158	0.864957264957265	0.00216713926936148
tropicalis	III	10140000	135	0.866666666666667	0.00182886522356628
tropicalis	III	10160000	49	0.868376068376069	0.000656081613533954
tropicalis	III	10180000	89	0.87008547008547	0.00119165844090861
tropicalis	III	10200000	106	0.871794871794872	0.00141927859254284
tropicalis	III	10220000	148	0.873504273504274	0.00200497817102081
tropicalis	III	10240000	222	0.875213675213675	0.00300746725653121
tropicalis	III	10260000	89	0.876923076923077	0.00120569633257332
tropicalis	III	10280000	131	0.878632478632479	0.0017746766243495
tropicalis	III	10300000	114	0.88034188034188	0.00156363213105828
tropicalis	III	10320000	195	0.882051282051282	0.00267463390838916
tropicalis	III	10340000	495	0.883760683760684	0.00678945530591096
tropicalis	III	10360000	141	0.885470085470086	0.00191014812239145
tropicalis	III	10380000	100	0.887179487179487	0.00135471498041947
tropicalis	III	10400000	157	0.888888888888889	0.0021534231980364
tropicalis	III	10420000	134	0.890598290598291	0.00181531807376208
tropicalis	III	10440000	89	0.892307692307692	0.00119165844090861
tropicalis	III	10460000	109	0.894017094017094	0.00145944685459594
tropicalis	III	10480000	165	0.895726495726496	0.00226315176863699
tropicalis	III	10500000	140	0.897435897435897	0.00189660097258725
tropicalis	III	10520000	518	0.899145299145299	0.00701742359857283
tropicalis	III	10540000	568	0.900854700854701	0.00800509697570794
tropicalis	III	10560000	96	0.902564102564103	0.00130052638120269
tropicalis	III	10580000	89	0.904273504273504	0.00119165844090861
tropicalis	III	10600000	107	0.905982905982906	0.00144954502904883
tropicalis	III	10620000	58	0.907692307692308	0.000776586399693251
tropicalis	III	10640000	416	0.909401709401709	0.00563561431854498
tropicalis	III	10660000	120	0.911111111111111	0.00160673048212397
tropicalis	III	10680000	141	0.912820512820513	0.00188790831649566
tropicalis	III	10700000	166	0.914529914529914	0.00222264383360482
tropicalis	III	10720000	166	0.916239316239316	0.00224882686749631
tropicalis	III	10740000	73	0.917948717948718	0.000977427709958747
tropicalis	III	10760000	63	0.91965811965812	0.000843533503115083
tropicalis	III	10780000	58	0.921367521367521	0.00078573468864329
tropicalis	III	10800000	93	0.923076923076923	0.00124521612364608
tropicalis	III	10820000	172	0.924786324786325	0.00230298035771102
tropicalis	III	10840000	145	0.926495726495727	0.00196433672160823
tropicalis	III	10860000	108	0.928205128205128	0.00146309217885302
tropicalis	III	10880000	146	0.92991452991453	0.00197788387141242
tropicalis	III	10900000	42	0.931623931623932	0.000568980291776176
tropicalis	III	10920000	52	0.933333333333333	0.000704451789818122
tropicalis	III	10940000	90	0.935042735042735	0.00120504786159298
tropicalis	III	10960000	107	0.936752136752137	0.0014326680132272
tropicalis	III	10980000	78	0.938461538461539	0.00106985356335567
tropicalis	III	1.1e+07	4	0.94017094017094	5.91588383453879e-05
tropicalis	III	11020000	201	0.941880341880342	0.00272297711064313
tropicalis	III	11040000	111	0.943589743589744	0.00150373362826561
tropicalis	III	11060000	93	0.945299145299145	0.00124521612364608
tropicalis	III	11080000	64	0.947008547008547	0.00085692292379945
tropicalis	III	11100000	116	0.948717948717949	0.00157146937728658
tropicalis	III	11120000	78	0.95042735042735	0.00104437481338058
tropicalis	III	11140000	627	0.952136752136752	0.00871380449604
tropicalis	III	11160000	365	0.953846153846154	0.00494470967853105
tropicalis	III	11180000	94	0.955555555555556	0.00125860554433044
tropicalis	III	11200000	268	0.957264957264957	0.00363063614752417
tropicalis	III	11220000	435	0.958974358974359	0.00589301016482468
tropicalis	III	11240000	57	0.960683760683761	0.000772187538839096
tropicalis	III	11260000	18	0.962393162393162	0.000243848696475504
tropicalis	III	11280000	148	0.964102564102564	0.0020858351274732
tropicalis	III	11300000	115	0.965811965811966	0.00159822570501531
tropicalis	III	11320000	42	0.967521367521367	0.000562355668743389
tropicalis	III	11340000	48	0.969230769230769	0.000642692192849587
tropicalis	III	11360000	140	0.970940170940171	0.0018745188958113
tropicalis	III	11380000	95	0.972649572649573	0.00128697923139849
tropicalis	III	11400000	31	0.974358974358974	0.000415072041215358
tropicalis	III	11420000	32	0.976068376068376	0.000428461461899725
tropicalis	III	11440000	47	0.977777777777778	0.000629302772165221
tropicalis	III	11460000	18	0.979487179487179	0.000241009572318595
tropicalis	III	11480000	45	0.981196581196581	0.000602523930796488
tropicalis	III	11500000	32	0.982905982905983	0.000428461461899725
tropicalis	III	11520000	42	0.984615384615385	0.000562355668743389
tropicalis	III	11540000	47	0.986324786324786	0.000629302772165221
tropicalis	III	11560000	39	0.988034188034188	0.00052218740669029
tropicalis	III	11580000	44	0.98974358974359	0.000589134510112122
tropicalis	III	11600000	22	0.991452991452991	0.000294567255056061
tropicalis	III	11620000	47	0.993162393162393	0.000629302772165221
tropicalis	III	11640000	41	0.994871794871795	0.000548966248059023
tropicalis	III	11660000	43	0.996581196581197	0.000575745089427755
tropicalis	III	11680000	56	0.998290598290598	0.000749807558324519
tropicalis	III	11700000	71	1	0.000950648868590014
tropicalis	IV	0	159	0	0.00212891788881426
tropicalis	IV	20000	207	0.00144300144300144	0.00277161008166385
tropicalis	IV	40000	176	0.00288600288600289	0.00235653804044849
tropicalis	IV	60000	149	0.00432900432900433	0.00199502368197059
tropicalis	IV	80000	209	0.00577200577200577	0.00279838892303258
tropicalis	IV	1e+05	209	0.00721500721500722	0.00279838892303258
tropicalis	IV	120000	298	0.00865800865800866	0.00399004736394119
tropicalis	IV	140000	396	0.0101010101010101	0.0053022105910091
tropicalis	IV	160000	217	0.0115440115440115	0.00290550428850751
tropicalis	IV	180000	276	0.012987012987013	0.00369548010888513
tropicalis	IV	2e+05	412	0.0144300144300144	0.00551644132195896
tropicalis	IV	220000	578	0.0158730158730159	0.00773908515556378
tropicalis	IV	240000	753	0.0173160173160173	0.0100822337753279
tropicalis	IV	260000	840	0.0187590187590188	0.0112471133748678
tropicalis	IV	280000	42	0.0202020202020202	0.000562355668743389
tropicalis	IV	3e+05	56	0.0216450216450216	0.000749807558324519
tropicalis	IV	320000	69	0.0230880230880231	0.000923870027221282
tropicalis	IV	340000	74	0.0245310245310245	0.0010024890855104
tropicalis	IV	360000	65	0.025974025974026	0.000870312344483816
tropicalis	IV	380000	47	0.0274170274170274	0.000629302772165221
tropicalis	IV	4e+05	44	0.0288600288600289	0.000589134510112122
tropicalis	IV	420000	49	0.0303030303030303	0.000656081613533954
tropicalis	IV	440000	122	0.0317460317460317	0.0016335093234927
tropicalis	IV	460000	69	0.0331890331890332	0.000923870027221282
tropicalis	IV	480000	55	0.0346320346320346	0.000736418137640152
tropicalis	IV	5e+05	64	0.0360750360750361	0.00085692292379945
tropicalis	IV	520000	53	0.0375180375180375	0.000709639296271419
tropicalis	IV	540000	76	0.038961038961039	0.00102958338511879
tropicalis	IV	560000	115	0.0404040404040404	0.00155792222748239
tropicalis	IV	580000	130	0.0418470418470418	0.00176112947454531
tropicalis	IV	6e+05	109	0.0432900432900433	0.00145944685459594
tropicalis	IV	620000	109	0.0447330447330447	0.00147663932865722
tropicalis	IV	640000	95	0.0461760461760462	0.00127199496501481
tropicalis	IV	660000	70	0.0476190476190476	0.000948300486293626
tropicalis	IV	680000	151	0.0490620490620491	0.00207112677008597
tropicalis	IV	7e+05	108	0.0505050505050505	0.00144605743391157
tropicalis	IV	720000	119	0.051948051948052	0.00161211082669916
tropicalis	IV	740000	101	0.0533910533910534	0.00136826213022366
tropicalis	IV	760000	74	0.0548340548340548	0.0010024890855104
tropicalis	IV	780000	88	0.0562770562770563	0.00117826902022424
tropicalis	IV	8e+05	146	0.0577200577200577	0.00197788387141242
tropicalis	IV	820000	103	0.0591630591630592	0.00139535642983205
tropicalis	IV	840000	62	0.0606060606060606	0.000839923287860069
tropicalis	IV	860000	42	0.0620490620490621	0.000562355668743389
tropicalis	IV	880000	98	0.0634920634920635	0.00132762068081108
tropicalis	IV	9e+05	78	0.0649350649350649	0.00105667768472718
tropicalis	IV	920000	140	0.0663780663780664	0.0018745188958113
tropicalis	IV	940000	109	0.0678210678210678	0.00147663932865722
tropicalis	IV	960000	86	0.0692640692640693	0.00116505488316074
tropicalis	IV	980000	110	0.0707070707070707	0.0014728362752803
tropicalis	IV	1e+06	117	0.0721500721500722	0.00158501652709078
tropicalis	IV	1020000	54	0.0735930735930736	0.000731546089426512
tropicalis	IV	1040000	67	0.075036075036075	0.000897091185852549
tropicalis	IV	1060000	97	0.0764790764790765	0.00129877380638354
tropicalis	IV	1080000	97	0.0779220779220779	0.00131407353100688
tropicalis	IV	1100000	78	0.0793650793650794	0.00104437481338058
tropicalis	IV	1120000	94	0.0808080808080808	0.00125860554433044
tropicalis	IV	1140000	77	0.0822510822510823	0.00104313053492299
tropicalis	IV	1160000	93	0.0836940836940837	0.0012598849317901
tropicalis	IV	1180000	111	0.0851370851370851	0.00148622569596467
tropicalis	IV	1200000	98	0.0865800865800866	0.00134417498985712
tropicalis	IV	1220000	81	0.088023088023088	0.00112570680092383
tropicalis	IV	1240000	161	0.0894660894660895	0.00218109111847534
tropicalis	IV	1260000	83	0.0909090909090909	0.00112441343374816
tropicalis	IV	1280000	60	0.0923520923520923	0.000803365241061984
tropicalis	IV	1300000	98	0.0937950937950938	0.00132762068081108
tropicalis	IV	1320000	68	0.0952380952380952	0.000910480606536915
tropicalis	IV	1340000	107	0.0966810966810967	0.00144954502904883
tropicalis	IV	1360000	50	0.0981240981240981	0.00066947103421832
tropicalis	IV	1380000	57	0.0995670995670996	0.000763196979008885
tropicalis	IV	1400000	71	0.101010101010101	0.000961847636097821
tropicalis	IV	1420000	54	0.102453102453102	0.000731546089426512
tropicalis	IV	1440000	56	0.103896103896104	0.000758640389034901
